"date","ws","wd","rh","pres","solar","temp_mean","temp_max","temp_min","precip_sum","no","no2","nox","so2",".before","poblacio_total","incidencia_1000"
2012-10-12,1.5,256.9,81.2,983.9,166.9,16.2,20.8,13.2,0.1,1,16,NA,1,6,3090,1.94174757281553
2012-10-13,2.6,276.4,66.2,977.1,168.3,17.3,22.7,13.1,1.4,1,10,NA,1,1,444,2.25225225225225
2012-10-14,2,308.6,62.6,980,199.5,13.8,19.8,9.7,0,1,5,NA,1,15,8495,1.76574455562095
2012-10-15,1.8,253.8,61.3,985.1,173.7,15.4,21.6,8.7,0,1,6,NA,1,9,4222,2.13169114163903
2012-10-16,1.4,177.1,79.2,984,130.8,17.2,23.1,12.9,0,1,25,NA,1,11,5406,2.03477617462079
2012-10-17,2.1,125.1,91.5,980.9,36.3,19.3,21.3,17.3,1.4,1,25,NA,1,15,8357,1.79490247696542
2012-10-18,2.4,148.9,96.8,982.4,47.3,19.5,22.2,17.6,14.1,1,9,NA,1,18,7584,2.37341772151899
2012-10-19,2.2,150.9,94.9,982.2,28.9,19.3,20.9,17.5,2.7,1,20,NA,1,4,2639,1.51572565365669
2012-10-20,2.4,153.6,91,982.5,85,16.5,19.3,12.8,38.4,1,10,NA,1,1,965,1.03626943005181
2012-10-21,0.9,179.9,91.1,987.3,91.4,15.2,18.8,12.6,2.9,1,12,NA,1,27,16374,1.64895566141444
2012-10-22,1.2,229.6,82.2,988.6,131.1,16.8,22.4,12.6,0,2,30,NA,1,17,11807,1.43982383331922
2012-10-23,1.4,239.5,84.6,985.5,150.1,16.6,23.3,13,0,1,12,NA,1,8,5591,1.43087104274727
2012-10-24,0.6,166.7,96,980.9,33.9,16,17.5,14.1,25.4,1,19,NA,1,11,6120,1.79738562091503
2012-10-25,1.9,234.7,87,970.1,65.5,15.9,18.9,14.6,2.8,1,33,NA,1,23,10639,2.16185731741705
2012-10-26,2.7,323.4,62,968.4,88.9,14.4,19.2,8,0,1,11,NA,1,0,0,NA
2012-10-27,3.8,316.6,31.2,980.6,178.1,9.1,13,5.5,0,1,5,NA,1,1,324,3.08641975308642
2012-10-28,2,244.6,50.3,983.4,169.8,9.2,15.5,4.8,0,1,7,NA,1,26,15119,1.71969045571797
2012-10-29,0.6,196.8,84,976,48.8,9.2,12.9,5.1,7.5,1,60,NA,1,17,7418,2.29172283634403
2012-10-30,2.4,238.4,77.5,965.6,120,11.9,16.7,9.5,48.6,1,37,NA,1,16,11802,1.35570242331808
2012-10-31,2.8,298.9,54.8,970.9,159.1,14,17.6,10.8,0,1,26,NA,1,3,1526,1.96592398427261
2012-11-01,2.6,282,58.9,981.2,155.2,15.6,19.3,12.5,0,1,6,NA,1,18,10674,1.68634064080944
2012-11-02,2,278.1,67.6,979.5,85.9,15.6,19.8,13.7,0,1,23,NA,1,1,752,1.32978723404255
2012-11-03,1.8,279.8,77.1,974.8,70,16.3,20.8,13.7,1.3,1,16,NA,1,9,3724,2.41675617615467
2012-11-04,2.6,318,56.1,982.8,142.9,13,15.4,9.7,0,1,6,NA,1,41,19925,2.05771643663739
2012-11-05,2,306.2,68.5,990.3,76.7,10.6,13.1,8.5,0,1,16,NA,2,12,5773,2.07864195392344
2012-11-06,1.4,239.8,67.8,997.2,119.4,10.4,16.8,6.3,0,19,91,NA,4,22,10878,2.02243059385917
2012-11-07,1.3,268.3,73.5,992.5,139.6,12.4,18.6,8.1,0,4,69,NA,3,30,16029,1.87160771102377
2012-11-08,1.2,233,79.8,985.1,60.3,13.4,17.7,9.9,1.8,2,40,NA,1,10,6754,1.48060408646728
2012-11-09,1.7,302,77.2,977.9,88.5,14.3,18,11.9,0,9,76,NA,1,2,1573,1.27145581691036
2012-11-10,0.9,194,77,979.9,44.6,11.4,14,8.9,0,1,8,NA,1,4,4036,0.991080277502478
2012-11-11,1.7,285.2,62.3,990.2,137.7,11.7,15.8,8.7,0,4,33,NA,1,18,13405,1.34278254382693
2012-11-12,1.2,146.6,62.3,990.4,36.5,12.8,15.7,7.9,0,1,11,NA,1,12,5358,2.23964165733483
2012-11-13,0.8,55.7,82,989.8,28.1,15.2,16.9,13.3,0,1,9,NA,1,8,4044,1.9782393669634
2012-11-14,1.1,190.2,81.5,989.9,121.8,14.2,21.1,10.5,0,1,13,NA,1,18,9671,1.86123461896391
2012-11-15,1,248.2,86.4,987.4,99.7,13.4,18.2,9.9,0,1,30,NA,1,10,4631,2.15936082919456
2012-11-16,1,187.3,94.7,981.7,23.7,13.4,15.3,12.2,2.4,2,44,NA,1,2,1524,1.31233595800525
2012-11-17,0.7,99.6,86.4,980.1,67.4,13.4,17.7,10.9,0.3,1,24,NA,1,2,1272,1.57232704402516
2012-11-18,1.7,312.7,78.2,985,111.8,12.3,16,9.7,0,1,14,NA,1,27,15532,1.7383466391965
2012-11-19,1.8,260.5,73.9,986.5,126.5,12.9,19.3,9.3,0,2,11,NA,1,17,7465,2.27729403884796
2012-11-20,0.7,204.8,84.4,987.8,56.5,12.5,16.2,9.7,0,2,45,NA,1,15,9922,1.51179197742391
2012-11-21,1.2,272.2,72.4,991.8,80.1,12.6,17.1,9.5,0,1,54,NA,2,28,11642,2.40508503693523
2012-11-22,2.1,283.8,76.5,990.8,116.6,12.7,18,8.6,0,1,39,NA,1,21,6720,3.125
2012-11-23,1.7,247.4,83,989.4,99,13.6,17.9,11.3,0,2,65,NA,2,2,2272,0.880281690140845
2012-11-24,0.9,204,84.9,988.5,77.4,12.7,16.9,8.8,0,1,11,NA,1,0,0,NA
2012-11-25,1.2,219.5,82.5,981.5,47.5,13.2,18.1,10.1,0.2,1,54,NA,2,28,15970,1.75328741390106
2012-11-26,1.4,269,85.1,974.2,17.4,8.2,10.3,5.9,6.8,4,17,NA,2,27,14148,1.90839694656489
2012-11-27,3.4,319.4,64.4,966.3,31.9,8.1,10.6,6.1,0,1,14,NA,NA,17,9146,1.85873605947955
2012-11-28,3.1,322.5,39,971.5,96.8,8.7,13.1,5.1,0,3,1,NA,1,24,10617,2.26052557219554
2012-11-29,1.6,251.2,51.7,973.3,121.2,6.1,12.7,2.3,0,NA,NA,NA,8,22,11183,1.96727175176607
2012-11-30,1.4,284.6,59.7,980,105.5,4.4,8.8,0.9,0,7,52,NA,1,1,324,3.08641975308642
2012-12-01,2.2,294,49.9,988,118.6,6.6,11.9,1.7,0,4,42,NA,3,13,10321,1.2595678713303
2012-12-02,1.7,252.3,68.9,991.7,110.1,9.8,14.5,6.2,0,3,1,NA,4,26,11223,2.31667112180344
2012-12-03,3.9,304.7,55.5,984.4,95.8,10.5,14,8.1,0,105,43,NA,2,20,9113,2.19466695928893
2012-12-04,4.7,322,56,982.1,114.9,8.8,11.1,7.2,0,1,4,NA,1,17,8688,1.95672191528545
2012-12-05,2.3,267.3,65.2,987.1,112.1,7.4,13.6,3.7,0,1,3,NA,2,10,5662,1.76616036736136
2012-12-06,2,249.9,64.5,981.6,105.1,8.9,13.8,2.9,0,10,38,NA,2,15,8597,1.74479469582412
2012-12-07,2.5,304.1,52.1,986.1,113.2,9.3,13.3,5.8,0,14,35,NA,1,2,639,3.12989045383412
2012-12-08,1.4,277.8,57.9,993,112.3,6.8,13.6,3.7,0,14,45,NA,1,11,8071,1.3629042250031
2012-12-09,1.2,241.3,72.9,988.6,104.4,5.8,12.1,1.7,0,4,31,NA,1,48,20557,2.33497105608795
2012-12-10,0.9,192.6,80.8,988.9,87.7,6.1,11.5,3.1,0,33,42,NA,1,23,11393,2.01878346353024
2012-12-11,0.5,232.8,84.7,987.5,44.2,6,8.8,2.8,0.3,5,45,NA,1,18,11827,1.52194132070686
2012-12-12,1.3,255,88.8,982.3,79,9,12.6,6.6,4.3,20,44,NA,1,25,13028,1.91894381332515
2012-12-13,2.7,284.7,71.9,979.7,44.1,11.8,14.6,8.8,0.2,6,19,NA,1,31,15449,2.00660236908538
2012-12-14,3.5,299.4,58.9,983.4,80.6,15,17.4,13,0,1,6,NA,1,5,3508,1.42531356898518
2012-12-15,2.5,306,56.7,987.1,103.3,14.1,16.9,12.3,0,1,4,NA,1,9,6212,1.44880875724404
2012-12-16,2.7,296,60.9,987,96.3,12.1,15.1,9.8,0,1,4,NA,1,28,13591,2.06018688838202
2012-12-17,1.4,272.9,68.2,990.1,98.8,9.1,13.7,5.1,0,1,5,NA,1,24,12978,1.84928340268146
2012-12-18,0.5,210.6,82.7,990.1,37.5,9.4,12.6,7.2,0,NA,NA,NA,1,20,10458,1.91241155096577
2012-12-19,2.1,275.9,73.6,985.4,59.4,11.6,15.8,7.7,0,31,32,NA,5,20,12604,1.58679784195493
2012-12-20,2.8,282.2,60.7,985.2,82.2,12.3,15.4,8.4,0,1,19,NA,4,23,12066,1.90618266202553
2012-12-21,1.4,226.2,77.6,992.4,72.9,10.7,15.7,7.1,0,7,47,NA,4,3,3030,0.99009900990099
2012-12-22,1.4,260.5,72.4,990.8,104.2,13.1,20.4,8.3,0,20,36,NA,5,1,122,8.19672131147541
2012-12-23,0.8,191.4,83.8,986.7,100.7,10.5,16.8,7.1,0,3,37,NA,4,17,10324,1.64664858581945
2012-12-24,0.8,157.9,88.8,983.2,69.5,9.9,14.3,6,0,8,30,NA,3,2,940,2.12765957446809
2012-12-25,1.7,302.8,70.6,991.2,96.2,10.6,15.1,7.2,0,16,28,NA,4,1,1034,0.967117988394584
2012-12-26,1.7,256,61.8,995.9,104.9,9.8,13.7,5.3,0,12,28,NA,3,16,8364,1.91296030607365
2012-12-27,1.3,206.4,75.9,999.1,75.5,10,14.8,6.7,0,NA,NA,NA,NA,31,13781,2.24947391335897
2012-12-28,2,274.6,69.6,992.4,108.1,11,15.1,7.1,0,57,28,NA,1,0,0,NA
2012-12-29,1.6,301,61.9,997,103.2,8.9,13.2,5.2,0,1,18,NA,1,0,0,NA
2012-12-30,1.6,240,73.3,993.2,104.3,8.3,13.7,3.7,0,21,38,NA,1,24,14013,1.71269535431385
2012-12-31,1.3,273.4,72.9,986.5,43.6,7.6,11.1,5.6,0,10,40,NA,1,8,6756,1.18413262285376
2013-01-01,1.5,236.3,74.7,992.2,105.8,7.7,14.9,4.2,0,13,26,NA,1,32,16195,1.97591849336215
2013-01-02,1.5,255.4,56.5,1003.9,96.2,8.2,15.7,3.5,0,38,35,NA,5,21,11860,1.77065767284992
2013-01-03,1.6,252.8,44.5,1003.1,103,11.2,16.1,7.2,0,13,63,NA,17,39,18486,2.10970464135021
2013-01-04,1.7,278.8,42.4,996.8,113.7,13.8,19.6,9.9,0,6,54,NA,7,4,3491,1.14580349470066
2013-01-05,1.5,233.8,47.9,994.9,111.4,13.3,19.4,7.9,0,2,38,NA,8,1,623,1.60513643659711
2013-01-06,1.8,276.3,45.7,992.8,105.2,13.8,20.4,7.8,0,2,47,NA,8,31,20485,1.51330241640225
2013-01-07,1.1,232.3,58.2,994.4,112.5,11.4,18.9,7.2,0,22,64,NA,5,23,14371,1.60044534131237
2013-01-08,1.8,247.7,62.6,990.9,108.6,8.5,15.2,2.7,0,1,23,NA,1,26,15651,1.6612357037889
2013-01-09,1.4,233.2,75.2,988.3,71.4,8,12.3,3,0,18,47,NA,1,20,14693,1.36119240454638
2013-01-10,1.4,252.3,60.7,989.5,118.8,8.9,14.9,4.5,0,43,43,NA,1,23,13091,1.75693224352609
2013-01-11,1.4,229.3,68.8,985.6,97,8.3,13.6,3.8,0,19,40,NA,1,18,13505,1.33283968900407
2013-01-12,1.9,311.5,77.7,979.2,31.7,6.6,8.4,5.2,2.6,31,45,NA,2,0,0,NA
2013-01-13,2.9,325.8,61.5,983.1,76.9,6.6,10.8,2.2,0,2,7,NA,2,37,20662,1.79072693834092
2013-01-14,3.4,299.6,66.2,980.8,96.6,6.9,10.9,3,0,1,2,NA,1,34,20227,1.68092154051515
2013-01-15,3,282.3,66.8,975.2,46.3,9.1,11.7,5.5,0,1,1,NA,2,25,16546,1.5109391998066
2013-01-16,1.9,228.7,58.7,977,119.9,9,14.8,6,0,1,25,NA,NA,26,14753,1.76235341964346
2013-01-17,1.1,210.3,75.7,973.3,51.9,8.5,12,5.4,0.1,1,26,NA,3,19,9947,1.91012365537348
2013-01-18,2.8,245.8,83.7,957.3,29.9,11.3,14.1,6.3,12.4,6,25,NA,5,3,3314,0.905250452625226
2013-01-19,3.3,300.7,68,963.7,89.5,8.3,11.2,6.4,0.3,1,1,NA,6,4,2328,1.71821305841924
2013-01-20,2.6,303.1,60,973.1,100.5,7.8,11.6,4.2,0,1,1,NA,6,41,19044,2.15290905272002
2013-01-21,2.1,281.2,55.8,975.4,99,6.7,10,3.1,3.6,1,1,NA,6,27,14770,1.8280297901151
2013-01-22,3.9,314.1,65.8,973.4,113.7,6,9.6,3.3,3.2,1,26,NA,1,37,18580,1.99138858988159
2013-01-23,1.8,286.1,66.9,974.6,91.7,6.6,11.4,4.5,0,1,4,NA,1,29,15834,1.83150183150183
2013-01-24,3.9,323.5,38.4,980.5,143.9,7.9,12.4,5.1,0,1,19,NA,1,25,13191,1.89523159730119
2013-01-25,1.7,224.2,74.9,981.9,119.7,7.6,14.2,4.7,0.9,2,48,NA,1,3,1730,1.73410404624277
2013-01-26,1.4,260.7,66.3,983.9,71.2,9.1,13.5,3.8,2.6,1,28,NA,1,1,718,1.39275766016713
2013-01-27,2.9,280.5,66.4,988.7,142.4,10,13.9,7,1.9,1,5,NA,1,61,28281,2.15692514408967
2013-01-28,1.5,293.3,60.9,996,125.5,9.9,15.3,5.5,0,9,25,NA,1,43,21954,1.95864079438827
2013-01-29,1.6,266.2,61.7,994.8,111.1,12.8,18.5,8.3,0,2,24,NA,1,56,28564,1.96050973253046
2013-01-30,1.3,275.1,68.1,997.3,137.6,13.9,20.5,10.4,0,22,35,NA,1,42,22708,1.84956843403206
2013-01-31,2.6,299.7,57.2,985.7,140.6,14.7,19.1,11.4,0,44,35,NA,1,39,21382,1.82396408193808
2013-02-01,5.3,319.4,51.4,975,121.5,10,14.8,6.1,0,1,10,NA,1,16,11455,1.39676996944566
2013-02-02,3.9,308.7,28.4,988.3,160.5,7.6,11,2.8,0,1,3,NA,1,2,876,2.28310502283105
2013-02-03,1.5,279,56,994.6,143.6,8.9,15.7,4.5,0,1,4,NA,1,54,29240,1.84678522571819
2013-02-04,2.5,312.6,60.1,988.1,141.6,11.5,16.8,7.4,0,6,42,NA,1,26,15500,1.67741935483871
2013-02-05,4.9,316.6,56.2,978.6,156.4,7.5,10.9,4.5,0,1,4,NA,1,42,22866,1.83678824455523
2013-02-06,2.9,288.9,39.8,984.1,164.9,6.2,10,3.3,0,2,6,NA,1,37,20657,1.79116038146875
2013-02-07,1,194.2,62.4,983.5,87,5.3,8,2,0,4,39,NA,1,32,20122,1.5902991750323
2013-02-08,2.1,290.6,48,987.5,165.3,6.2,12.4,1.9,0,1,30,NA,1,3,2228,1.34649910233393
2013-02-09,1.8,256.8,63.5,981,131.4,7.7,14.1,1.3,0,1,14,NA,1,2,1230,1.6260162601626
2013-02-10,4.7,314.4,52.6,972,81.5,7.4,9.8,5,0,1,27,NA,1,43,25000,1.72
2013-02-11,4,305.2,52.9,977.3,166.2,8,12.5,3.9,0,3,2,NA,1,29,12956,2.23834516826181
2013-02-12,1.7,276.9,61.4,985.5,173,8.1,15.2,4.1,0,1,3,NA,1,33,22480,1.46797153024911
2013-02-13,1.8,230.9,73.1,990,154.7,9.3,15.7,4.3,0,7,57,NA,7,22,14078,1.56272197755363
2013-02-14,1.8,176.4,73.2,989.2,132.3,9.9,15.2,6.1,0,16,48,NA,4,29,15103,1.92014831490432
2013-02-15,1.7,231.4,82.5,989.3,81.1,10.3,12.9,9.1,0.1,1,5,NA,1,3,1886,1.59066808059385
2013-02-16,0.9,156,89.8,984.7,61.5,9.6,12.4,8.2,0.6,11,48,NA,1,1,333,3.003003003003
2013-02-17,1.1,164.6,87.9,983.3,36.5,9.5,11.4,8.2,0.1,1,28,NA,1,42,23587,1.78064187900114
2013-02-18,1.3,171.9,80.4,985.1,86.3,8.6,12.9,4.9,0,1,6,NA,1,37,19222,1.92487774425138
2013-02-19,1.4,266.7,75.2,982.1,182.3,9.5,17.3,4.6,0,1,31,NA,1,21,10713,1.96023522822739
2013-02-20,0.9,176.9,84.2,977.4,92.4,9.6,13.4,6.4,0,2,31,NA,2,20,12653,1.58065280961037
2013-02-21,1.8,145.6,91.1,971.5,15.9,5.7,8.4,2.7,3.4,8,51,NA,3,24,14659,1.63721945562453
2013-02-22,2,265.2,73.5,973.1,131.6,2,6,-0.2,18.4,1,28,NA,2,2,1873,1.06780565936999
2013-02-23,2.7,275.7,53.4,981.1,186.4,3.3,9.8,-0.1,0,1,6,NA,1,6,5267,1.13916840706284
2013-02-24,1.5,257.7,49.3,985.6,105.6,2.9,7.7,-0.5,0,1,30,NA,2,30,15340,1.95567144719687
2013-02-25,1.4,248.8,64.4,989.3,174.8,4.5,11.1,-0.9,0,1,40,NA,2,25,16385,1.52578577967653
2013-02-26,1.4,165.6,55.2,990.2,150.1,6.5,11.9,0.4,2.9,2,41,NA,1,8,4839,1.65323413928498
2013-02-27,1.8,76.1,93.4,985.6,26.5,5.6,7.7,3.8,20.1,1,28,NA,13,21,13446,1.56180276662204
2013-02-28,1.8,97.6,75.1,981,41.3,7.7,10.2,5.3,14.2,1,5,NA,4,19,9616,1.97587354409318
2013-03-01,1.6,262.3,57.6,986.7,191.2,9.9,17.1,5.3,0,13,37,NA,8,1,1127,0.887311446317658
2013-03-02,1.2,232.1,59.5,986.1,193.3,9.8,17,4.3,0,1,21,NA,4,0,0,NA
2013-03-03,2.3,160.5,84.5,981.7,23.6,8.4,10.9,3.9,5.8,1,21,NA,7,33,18389,1.79455109032574
2013-03-04,4.1,109.2,98.2,971.7,10.8,11.1,11.5,10.5,75.8,2,9,NA,3,13,8003,1.62439085342996
2013-03-05,1.9,220.8,92.2,965.1,48.7,11.9,15.4,10.4,37.5,1,6,NA,4,22,9872,2.22852512155592
2013-03-06,2.9,276.4,69.1,971.9,167.3,15,20.2,11.3,0.2,5,25,NA,4,21,13415,1.56541185240403
2013-03-07,3.8,288,56,974.1,225.4,15,19.3,12.5,0,1,2,NA,4,17,9722,1.74861139683193
2013-03-08,2.7,300.8,59.2,974.8,196.1,13.9,18.2,10.6,0,1,27,NA,3,0,0,NA
2013-03-09,3.3,311.1,52,972,207.6,13.9,17.4,11.1,0,1,20,NA,4,0,0,NA
2013-03-10,3.2,310.5,53.5,971.8,196.6,12.3,16,9.9,0,1,2,NA,3,26,11890,2.18671152228764
2013-03-11,2.6,278,57.8,970,152.9,11.5,15.3,7.6,0,1,18,NA,4,16,10338,1.54768814083962
2013-03-12,2.1,276.7,81.7,967.7,26.3,5.2,7.3,2.7,25.9,2,32,NA,8,5,2289,2.18435998252512
2013-03-13,3.9,315.2,33,975.9,254.5,7.2,12.1,3.3,0,1,7,NA,5,21,10174,2.06408492235109
2013-03-14,2.1,243.9,46.6,984,251.2,7.4,14.3,3.3,0,1,4,NA,5,12,4347,2.76052449965493
2013-03-15,2.1,199.2,77.9,983,116.2,8.2,12.8,3,1.5,1,39,NA,5,3,1311,2.2883295194508
2013-03-16,1.3,226.3,86.9,971.8,81.4,10.1,13.1,8.5,2.1,1,5,NA,4,2,1968,1.01626016260163
2013-03-17,3.9,307.2,54.3,971.6,249.6,10.9,14.2,8.1,0.4,1,19,NA,4,14,6376,2.19573400250941
2013-03-18,1.9,220.9,56.2,974.7,242.4,10.8,16.9,6.3,0,1,11,NA,8,12,6588,1.82149362477231
2013-03-19,1.6,262.9,72.2,978.7,198.6,10.5,16.9,6.5,2.4,10,59,NA,7,15,7673,1.95490681610843
2013-03-20,2.2,239.9,54.6,985.8,235.5,11.9,18.7,5,0,1,22,NA,2,19,12336,1.54020752269779
2013-03-21,1.6,244.7,70.8,977.9,237.9,12.4,19.4,7.7,0,2,14,NA,1,11,6912,1.59143518518519
2013-03-22,1.5,200.9,81.4,973.9,171.4,11.7,17.2,8.3,0,1,22,NA,2,3,2353,1.27496812579686
2013-03-23,1.4,222.6,83.7,970.8,169.4,11.4,17.9,8.1,6.6,1,19,NA,2,5,3630,1.37741046831956
2013-03-24,3,305.4,64.7,973.6,250.6,12.4,18.7,6.8,0.2,1,35,NA,1,22,13505,1.62902628656053
2013-03-25,2,193.2,76.3,972.8,176.3,12.6,16.9,9.9,0.2,1,4,NA,1,22,10399,2.11558803731128
2013-03-26,1.3,138.5,90.4,972.9,82.1,11.7,15.3,10.1,0.4,1,10,NA,2,6,3535,1.6973125884017
2013-03-27,1.4,239.8,75.7,975.6,183.2,14.4,20.4,10.1,0,1,13,NA,2,11,8448,1.30208333333333
2013-03-28,2.3,292.9,70.7,977,144.5,15.2,20.3,10.2,1.9,1,27,NA,2,7,3831,1.82719916470895
2013-03-29,4.8,314,56.2,973.8,222,14.9,18.7,12,0,1,2,NA,2,1,623,1.60513643659711
2013-03-30,2.3,211,62.6,975.3,245.7,12.8,18.9,8.9,0,1,1,NA,2,1,136,7.35294117647059
2013-03-31,1.8,232.5,81.7,968.6,153,11.6,18.1,7.5,1.9,1,22,NA,3,7,4976,1.40675241157556
2013-04-01,2.6,290.7,61.2,974.6,256.4,12.5,18.7,7.4,0,1,14,NA,3,18,9037,1.99181144185017
2013-04-02,2,180.9,74,976,212.9,11.4,17.8,6.3,0,1,13,NA,3,14,7550,1.85430463576159
2013-04-03,1.2,195.9,80.5,970.2,84.4,11.5,15.2,9.3,0.3,1,18,NA,1,11,6664,1.65066026410564
2013-04-04,1.7,271.1,78.3,975.5,105.9,8,11,6,1.2,1,27,NA,1,13,8295,1.56720916214587
2013-04-05,1.7,241,65.4,980.5,225.9,7.8,14.1,3.6,0,1,31,NA,9,10,4780,2.09205020920502
2013-04-06,3.2,277.5,57.2,983.3,264.8,10.6,18.8,5.8,0,1,24,NA,8,1,136,7.35294117647059
2013-04-07,2.6,277.7,53.8,979.2,221.2,13.1,18.3,8.4,0,1,7,NA,1,19,10006,1.89886068358985
2013-04-08,2.8,270.9,48.5,980.3,285.6,15.1,21.5,8.6,0,1,33,NA,1,17,8021,2.11943647924199
2013-04-09,1.8,231.9,62.5,985,222,15.2,20.6,9.2,0,1,9,NA,1,19,9575,1.98433420365535
2013-04-10,2.9,285.5,52,980.6,261,19.1,24.2,15.4,0,1,2,NA,2,11,3634,3.02696752889378
2013-04-11,2.6,298.6,43,984.6,306.7,16.9,22.4,12.6,0,1,1,NA,3,15,9010,1.66481687014428
2013-04-12,1.7,207.7,59.5,991.9,304.7,15.9,22.9,10.2,0,1,20,NA,1,2,666,3.003003003003
2013-04-13,1.8,212.3,56.9,994.2,316.4,16.2,24.2,9.8,0,1,27,NA,2,5,3595,1.39082058414465
2013-04-14,1.7,210.5,41.2,992.1,280.6,18.4,26.6,11.4,0,1,37,NA,2,32,11593,2.7602863797119
2013-04-15,1.5,201.7,43.4,991.5,272.7,18.9,26.9,12.4,0,1,10,NA,2,14,6739,2.07745956373349
2013-04-16,1.7,225.3,43.3,991.7,307.2,19.8,27.5,13.4,0,1,35,NA,2,29,14255,2.03437390389337
2013-04-17,1.9,210.4,58.3,991,312.7,16.5,23.2,11.7,0,1,38,NA,1,15,8438,1.77767243422612
2013-04-18,1.7,244.3,68.2,990.4,186.1,14.3,23,9.4,0,1,26,NA,1,13,7311,1.77814252496239
2013-04-19,2.6,287.1,49,989.9,318.2,13.3,19.6,8.6,0,NA,NA,NA,NA,6,3678,1.63132137030995
2013-04-20,2,167,72.4,988.4,247.7,12.3,18.2,8.4,0,1,11,NA,1,0,0,NA
2013-04-21,1.7,225.8,63,987,237.2,13.1,20.1,7.7,0,1,9,NA,1,37,19015,1.94583223770707
2013-04-22,2.1,214.9,58.3,991.8,306.9,14.3,20.7,10.2,0,1,9,NA,1,13,3486,3.72920252438325
2013-04-23,2.9,146.9,56.9,994,328.8,14.8,19.9,8.4,0,1,34,NA,1,14,7948,1.76144942123805
2013-04-24,1.5,68.4,75.9,989.9,32,14.3,17.2,12.7,17.4,1,13,NA,1,16,5435,2.94388224471021
2013-04-25,1.5,122.3,81.1,983.2,117.1,14.8,18,12.4,7,1,4,NA,1,27,9035,2.98837852794687
2013-04-26,1.9,215.8,93.4,977.2,66.5,9.8,12.4,7.9,23.6,1,13,NA,1,9,7177,1.25400585202731
2013-04-27,0.9,177.6,92,979.1,34.9,7.5,8.8,5.7,13.6,1,14,NA,4,3,2280,1.31578947368421
2013-04-28,1,140.2,96.2,979.4,20.1,10.9,13.1,8.7,39,1,8,NA,2,30,12985,2.31035810550635
2013-04-29,1.6,237.5,76.6,982.7,264.9,13.4,18.1,10.3,3.6,1,22,NA,1,18,9685,1.85854414042333
2013-04-30,1.5,245.4,60.1,986.2,322.2,14.2,20.5,8.9,0,1,8,NA,1,0,0,NA
2013-05-01,2,207.4,64.6,986,254.9,14.8,20.7,10,0,1,3,NA,1,22,13282,1.65637705164885
2013-05-02,1.9,241,63.8,987.7,292.3,14.3,21,9.2,0,1,5,NA,1,25,11135,2.24517287831163
2013-05-03,1.9,242,62.8,988.9,294.9,15.6,22.1,10.4,3.6,1,35,NA,1,3,2096,1.43129770992366
2013-05-04,1.5,223.5,69.9,988.8,308.2,16.2,24.2,10,0.3,1,7,NA,1,0,0,NA
2013-05-05,1.9,230.1,55,988.1,342.7,18.9,25.7,11.6,0,1,21,NA,1,18,9989,1.80198218039844
2013-05-06,1.6,267.9,54.6,985.8,282.5,20.6,27.3,15.6,0,1,22,NA,2,19,7643,2.4859348423394
2013-05-07,1.2,187.1,59.2,985,227.7,20.8,27,15,0,1,27,NA,2,25,11993,2.08454932043692
2013-05-08,1.5,199.5,73.1,985.6,223.5,18.7,23.9,14.4,0,1,40,NA,4,15,6640,2.25903614457831
2013-05-09,2.5,195.8,74.3,987.1,207.7,17.3,21.4,14.2,0,1,25,NA,3,16,12011,1.33211223045542
2013-05-10,1.8,179.4,71.9,988.9,295.9,17.1,23.4,12.5,0,1,3,NA,2,9,6240,1.44230769230769
2013-05-11,2.3,220.7,73.2,990.7,264.2,15,19.9,11.9,0,1,15,NA,5,1,125,8
2013-05-12,1.5,228.1,74.4,989.7,320.3,16,22.4,10.1,0,2,10,NA,5,30,17406,1.72354360565322
2013-05-13,0.9,236,81.8,982.2,95.4,15.2,19.5,12.9,1.3,1,20,NA,1,10,5052,1.97941409342835
2013-05-14,1.7,216.8,90.1,971.9,78.7,13.5,18.3,9.8,40,18,44,NA,1,21,10337,2.03153719647867
2013-05-15,2.3,245.6,75.4,970.2,211.4,11.6,15.2,7.8,0.9,1,8,NA,1,17,11833,1.43666018761092
2013-05-16,2.5,184.2,68.8,971.7,322.4,13.8,18.6,7.6,0.4,1,12,NA,1,7,4249,1.64744645799012
2013-05-17,2.7,273.4,72.2,975.4,216.4,12.8,17.8,9.8,10.1,1,14,NA,1,1,653,1.53139356814701
2013-05-18,1.9,273.4,73.2,984.5,199.7,12.3,18.5,9.1,3.9,1,15,NA,1,1,820,1.21951219512195
2013-05-19,1.6,194.5,88.5,988.6,123.7,11.2,14.2,8.7,5.3,1,20,NA,1,3,1370,2.18978102189781
2013-05-20,1.6,215.6,75,985.7,233.4,13.3,18.8,8.4,0,NA,NA,NA,NA,28,19451,1.43951467790859
2013-05-21,2.7,323.1,58.2,981.5,351.6,17.7,25.6,11.6,0,1,5,NA,1,20,11034,1.81257930034439
2013-05-22,2.5,293.9,53.1,981.7,338.8,17.3,23.9,11.9,0,1,11,NA,2,18,10296,1.74825174825175
2013-05-23,3,220.7,63.2,983.9,298.1,13.1,18.1,9.4,0,1,3,NA,3,10,4707,2.12449543233482
2013-05-24,3,204.3,62.8,985.6,331.5,13,18.3,8.5,0,1,9,NA,1,8,4454,1.7961383026493
